,subject,day,session,left_dots,right_dots,optout_type,response,accuracy,RT,block,difficulty,score
312,2,1,2,56,50,deterministic,optout,False,774.4549999988521,deterministic_optout,2.0,2.0
313,2,1,2,50,56,none,left,1,706.7999999999302,deterministic_optout,2.0,3.0
314,2,1,2,52,50,deterministic,right,0,1091.220000000234,deterministic_optout,3.0,0.0
315,2,1,2,64,50,none,right,1,819.2249999992782,deterministic_optout,0.0,3.0
316,2,1,2,50,64,deterministic,left,1,1499.1399999998976,deterministic_optout,0.0,3.0
317,2,1,2,60,50,none,right,0,2511.375000000058,deterministic_optout,1.0,0.0
318,2,1,2,50,56,deterministic,left,1,884.7999999998137,deterministic_optout,2.0,3.0
319,2,1,2,50,64,deterministic,left,1,477.8200000000652,deterministic_optout,0.0,3.0
320,2,1,2,64,50,deterministic,right,1,729.315000000468,deterministic_optout,0.0,3.0
321,2,1,2,50,60,deterministic,left,1,563.3449999986624,deterministic_optout,1.0,3.0
322,2,1,2,50,56,none,left,1,570.1400000016438,deterministic_optout,2.0,3.0
323,2,1,2,50,64,deterministic,left,1,616.4950000002282,deterministic_optout,0.0,3.0
324,2,1,2,50,56,deterministic,left,1,1715.1099999992002,deterministic_optout,2.0,3.0
325,2,1,2,50,52,none,left,1,839.9549999994924,deterministic_optout,3.0,3.0
326,2,1,2,60,50,none,right,1,753.5150000003632,deterministic_optout,1.0,3.0
327,2,1,2,50,52,none,left,1,618.4699999994482,deterministic_optout,3.0,3.0
328,2,1,2,56,50,none,right,1,693.6299999997718,deterministic_optout,2.0,3.0
329,2,1,2,50,56,deterministic,left,1,528.1399999985297,deterministic_optout,2.0,3.0
330,2,1,2,50,60,none,left,0,2444.4050000002026,deterministic_optout,1.0,0.0
331,2,1,2,50,56,deterministic,left,1,602.5950000002631,deterministic_optout,2.0,3.0
332,2,1,2,50,52,none,left,1,702.2749999996158,deterministic_optout,3.0,3.0
333,2,1,2,60,50,deterministic,right,1,734.2200000002631,deterministic_optout,1.0,3.0
334,2,1,2,64,50,deterministic,optout,False,751.1799999992945,deterministic_optout,0.0,2.0
335,2,1,2,56,50,deterministic,optout,False,1008.7149999999384,deterministic_optout,2.0,2.0
336,2,1,2,50,60,deterministic,left,1,719.6349999994563,deterministic_optout,1.0,3.0
337,2,1,2,50,64,none,left,1,589.459999999206,deterministic_optout,0.0,3.0
338,2,1,2,52,50,none,right,0,1080.40500000061,deterministic_optout,3.0,0.0
339,2,1,2,50,56,none,left,1,930.1749999995228,deterministic_optout,2.0,3.0
340,2,1,2,50,64,none,left,1,741.9399999998859,deterministic_optout,0.0,3.0
341,2,1,2,50,52,deterministic,optout,False,821.4550000011222,deterministic_optout,3.0,2.0
342,2,1,2,56,50,none,right,0,845.5950000006997,deterministic_optout,2.0,0.0
343,2,1,2,50,60,deterministic,left,1,688.2949999999255,deterministic_optout,1.0,3.0
344,2,1,2,50,60,deterministic,left,1,800.1000000003842,deterministic_optout,1.0,3.0
345,2,1,2,50,64,none,left,1,629.1249999994761,deterministic_optout,0.0,3.0
346,2,1,2,50,52,deterministic,optout,False,816.9849999994622,deterministic_optout,3.0,2.0
347,2,1,2,60,50,none,right,1,625.2800000002026,deterministic_optout,1.0,3.0
348,2,1,2,52,50,deterministic,optout,False,908.5450000002164,deterministic_optout,3.0,2.0
349,2,1,2,52,50,deterministic,optout,False,1134.3500000002678,deterministic_optout,3.0,2.0
350,2,1,2,50,60,deterministic,optout,False,944.550000000163,deterministic_optout,1.0,2.0
351,2,1,2,60,50,deterministic,right,1,663.4900000008056,deterministic_optout,1.0,3.0
352,2,1,2,64,50,none,right,1,790.5050000008487,deterministic_optout,0.0,3.0
353,2,1,2,50,52,deterministic,optout,False,1205.4800000005343,deterministic_optout,3.0,2.0
354,2,1,2,52,50,none,right,1,1078.284999999596,deterministic_optout,3.0,3.0
355,2,1,2,50,64,none,left,1,626.6400000004214,deterministic_optout,0.0,3.0
356,2,1,2,50,52,none,left,1,886.9599999997881,deterministic_optout,3.0,3.0
357,2,1,2,50,56,deterministic,optout,False,909.670000000915,deterministic_optout,2.0,2.0
358,2,1,2,64,50,deterministic,right,1,607.5849999997299,deterministic_optout,0.0,3.0
359,2,1,2,50,52,deterministic,optout,False,815.9799999993993,deterministic_optout,3.0,2.0
360,2,1,2,60,50,stochastic,right,1,1174.4049999997517,stochastic_optout,1.0,3.0
361,2,1,2,56,50,stochastic,optout,False,1368.0999999996857,stochastic_optout,2.0,3.0
362,2,1,2,64,50,stochastic,right,1,633.5049999997864,stochastic_optout,0.0,3.0
363,2,1,2,56,50,stochastic,right,1,1569.9000000004162,stochastic_optout,2.0,3.0
364,2,1,2,56,50,stochastic,optout,False,2173.5349999999016,stochastic_optout,2.0,0.0
365,2,1,2,50,64,stochastic,left,1,569.8299999985466,stochastic_optout,0.0,3.0
366,2,1,2,60,50,stochastic,optout,False,833.9400000004389,stochastic_optout,1.0,0.0
367,2,1,2,52,50,stochastic,optout,False,1176.83500000021,stochastic_optout,3.0,3.0
368,2,1,2,56,50,none,right,0,1159.2550000004849,stochastic_optout,2.0,0.0
369,2,1,2,56,50,stochastic,right,1,668.5800000013842,stochastic_optout,2.0,3.0
370,2,1,2,64,50,none,right,1,842.450000000099,stochastic_optout,0.0,3.0
371,2,1,2,50,64,stochastic,left,1,642.2999999995227,stochastic_optout,0.0,3.0
372,2,1,2,64,50,stochastic,optout,False,1750.0450000006822,stochastic_optout,0.0,3.0
373,2,1,2,50,64,none,left,1,765.3149999987363,stochastic_optout,0.0,3.0
374,2,1,2,52,50,none,right,0,2335.060000001249,stochastic_optout,3.0,0.0
375,2,1,2,50,52,none,left,1,874.5249999992666,stochastic_optout,3.0,3.0
376,2,1,2,50,64,none,left,1,685.3150000006281,stochastic_optout,0.0,3.0
377,2,1,2,50,52,stochastic,optout,False,2701.3699999988603,stochastic_optout,3.0,3.0
378,2,1,2,50,60,stochastic,left,1,640.9399999993184,stochastic_optout,1.0,3.0
379,2,1,2,64,50,none,right,1,726.635000000897,stochastic_optout,0.0,3.0
380,2,1,2,52,50,none,right,0,1056.8599999987782,stochastic_optout,3.0,0.0
381,2,1,2,50,52,stochastic,optout,False,793.7799999999697,stochastic_optout,3.0,0.0
382,2,1,2,52,50,stochastic,optout,False,1162.674999999581,stochastic_optout,3.0,0.0
383,2,1,2,60,50,stochastic,optout,False,894.0650000004098,stochastic_optout,1.0,3.0
384,2,1,2,52,50,stochastic,optout,False,826.8500000012864,stochastic_optout,3.0,3.0
385,2,1,2,50,56,none,left,0,1483.7299999999232,stochastic_optout,2.0,0.0
386,2,1,2,50,56,stochastic,left,1,754.3150000001333,stochastic_optout,2.0,3.0
387,2,1,2,50,56,stochastic,left,1,636.8600000005245,stochastic_optout,2.0,3.0
388,2,1,2,60,50,none,right,1,730.1950000000943,stochastic_optout,1.0,3.0
389,2,1,2,50,60,stochastic,optout,False,1019.1350000004604,stochastic_optout,1.0,0.0
390,2,1,2,50,60,stochastic,left,1,708.295000000362,stochastic_optout,1.0,3.0
391,2,1,2,60,50,none,right,1,1725.0650000005407,stochastic_optout,1.0,3.0
392,2,1,2,52,50,none,right,1,1509.4349999999397,stochastic_optout,3.0,3.0
393,2,1,2,64,50,none,right,1,773.3200000002398,stochastic_optout,0.0,3.0
394,2,1,2,50,52,stochastic,optout,False,1623.540000000503,stochastic_optout,3.0,3.0
395,2,1,2,50,64,none,left,1,945.0450000003912,stochastic_optout,0.0,3.0
396,2,1,2,50,56,none,left,1,940.5850000002828,stochastic_optout,2.0,3.0
397,2,1,2,50,64,none,left,1,636.2700000008772,stochastic_optout,0.0,3.0
398,2,1,2,50,60,stochastic,left,1,945.1800000006187,stochastic_optout,1.0,3.0
399,2,1,2,56,50,stochastic,optout,False,772.6199999997334,stochastic_optout,2.0,3.0
400,2,1,2,60,50,stochastic,right,1,737.264999999752,stochastic_optout,1.0,3.0
401,2,1,2,50,56,stochastic,left,1,1333.1699999998818,stochastic_optout,2.0,3.0
402,2,1,2,56,50,stochastic,optout,False,724.0249999995285,stochastic_optout,2.0,3.0
403,2,1,2,60,50,stochastic,optout,False,752.0700000004581,stochastic_optout,1.0,3.0
404,2,1,2,50,60,stochastic,left,1,722.475000000486,stochastic_optout,1.0,3.0
405,2,1,2,50,56,stochastic,optout,False,980.0299999988056,stochastic_optout,2.0,0.0
406,2,1,2,64,50,none,right,1,749.0799999995943,stochastic_optout,0.0,3.0
407,2,1,2,60,50,stochastic,optout,False,1794.9899999985064,stochastic_optout,1.0,3.0
408,2,1,2,50,64,stochastic,optout,False,902.1350000002712,stochastic_optout,0.0,0.0
409,2,1,2,64,50,stochastic,right,1,727.245000000039,stochastic_optout,0.0,3.0
410,2,1,2,50,56,stochastic,left,1,784.2000000000553,stochastic_optout,2.0,3.0
411,2,1,2,50,56,none,left,1,649.9400000011519,stochastic_optout,2.0,3.0
412,2,1,2,56,50,stochastic,optout,False,934.799999999086,stochastic_optout,2.0,3.0
413,2,1,2,50,52,stochastic,optout,False,774.8449999999139,stochastic_optout,3.0,3.0
414,2,1,2,50,64,stochastic,left,1,601.6499999986845,stochastic_optout,0.0,3.0
415,2,1,2,50,56,stochastic,optout,False,712.4399999993038,stochastic_optout,2.0,3.0
416,2,1,2,50,52,stochastic,optout,False,1030.0050000005283,stochastic_optout,3.0,3.0
417,2,1,2,64,50,stochastic,right,1,674.960000000312,stochastic_optout,0.0,3.0
418,2,1,2,50,52,stochastic,optout,False,929.3199999992794,stochastic_optout,3.0,3.0
419,2,1,2,64,50,stochastic,right,1,602.8549999991956,stochastic_optout,0.0,3.0
420,2,1,2,52,50,stochastic,optout,False,1434.5300000004354,stochastic_optout,3.0,3.0
421,2,1,2,50,60,none,left,1,626.9950000005192,stochastic_optout,1.0,3.0
422,2,1,2,64,50,stochastic,right,1,567.5200000005134,stochastic_optout,0.0,3.0
423,2,1,2,50,64,stochastic,left,1,740.8699999996461,stochastic_optout,0.0,3.0
424,2,1,2,52,50,stochastic,optout,False,777.2499999991851,stochastic_optout,3.0,3.0
425,2,1,2,56,50,none,right,1,765.4949999996461,stochastic_optout,2.0,3.0
426,2,1,2,52,50,stochastic,optout,False,877.1500000002561,stochastic_optout,3.0,3.0
427,2,1,2,50,60,none,left,1,675.2250000008498,stochastic_optout,1.0,3.0
428,2,1,2,64,50,stochastic,right,1,716.8149999997695,stochastic_optout,0.0,3.0
429,2,1,2,64,50,none,right,1,805.6550000001444,stochastic_optout,0.0,3.0
430,2,1,2,56,50,none,right,0,1540.404999999737,stochastic_optout,2.0,0.0
431,2,1,2,52,50,stochastic,optout,False,784.1300000000047,stochastic_optout,3.0,0.0
432,2,1,2,50,52,none,left,1,964.4249999983004,stochastic_optout,3.0,3.0
433,2,1,2,64,50,stochastic,right,1,603.4400000007881,stochastic_optout,0.0,3.0
434,2,1,2,60,50,stochastic,optout,False,1548.4149999993097,stochastic_optout,1.0,3.0
435,2,1,2,56,50,stochastic,optout,False,874.4599999990896,stochastic_optout,2.0,3.0
436,2,1,2,60,50,stochastic,right,1,1060.4650000004913,stochastic_optout,1.0,3.0
437,2,1,2,50,60,none,left,1,965.3950000010664,stochastic_optout,1.0,3.0
438,2,1,2,60,50,stochastic,right,1,748.6700000008568,stochastic_optout,1.0,3.0
439,2,1,2,50,56,none,left,1,923.530000000028,stochastic_optout,2.0,3.0
440,2,1,2,50,56,none,left,1,772.1099999998696,stochastic_optout,2.0,3.0
441,2,1,2,52,50,none,right,1,1406.1299999994226,stochastic_optout,3.0,3.0
442,2,1,2,50,52,stochastic,optout,False,929.4100000006438,stochastic_optout,3.0,0.0
443,2,1,2,52,50,stochastic,optout,False,1588.9050000005227,stochastic_optout,3.0,3.0
444,2,1,2,56,50,none,right,1,740.0500000003376,stochastic_optout,2.0,3.0
445,2,1,2,50,64,none,left,1,804.1549999997951,stochastic_optout,0.0,3.0
446,2,1,2,56,50,none,right,0,2058.984999999695,stochastic_optout,2.0,0.0
447,2,1,2,60,50,stochastic,right,1,619.9349999988044,stochastic_optout,1.0,3.0
448,2,1,2,50,52,stochastic,optout,False,779.6949999992503,stochastic_optout,3.0,3.0
449,2,1,2,50,64,stochastic,left,1,682.4349999988335,stochastic_optout,0.0,3.0
450,2,1,2,52,50,stochastic,optout,False,636.4250000005704,stochastic_optout,3.0,3.0
451,2,1,2,64,50,stochastic,optout,False,752.5150000001304,stochastic_optout,0.0,3.0
452,2,1,2,50,64,stochastic,left,1,684.769999999844,stochastic_optout,0.0,3.0
453,2,1,2,50,52,none,left,1,1214.5450000007404,stochastic_optout,3.0,3.0
454,2,1,2,50,60,stochastic,left,1,700.95000000039,stochastic_optout,1.0,3.0
455,2,1,2,60,50,none,right,1,1224.394999999262,stochastic_optout,1.0,3.0
456,2,1,2,50,64,stochastic,optout,False,746.6350000013481,stochastic_optout,0.0,3.0
457,2,1,2,50,56,stochastic,optout,False,825.460000000021,stochastic_optout,2.0,3.0
458,2,1,2,50,52,none,left,1,1406.5950000003795,stochastic_optout,3.0,3.0
459,2,1,2,50,60,stochastic,left,1,741.1049999991374,stochastic_optout,1.0,3.0
460,2,1,2,50,52,stochastic,optout,False,761.7199999986042,stochastic_optout,3.0,3.0
461,2,1,2,50,60,stochastic,optout,False,889.7649999998976,stochastic_optout,1.0,0.0
462,2,1,2,60,50,none,right,1,750.6699999994598,stochastic_optout,1.0,3.0
463,2,1,2,50,64,stochastic,optout,False,1104.1450000011537,stochastic_optout,0.0,3.0
464,2,1,2,50,60,none,left,1,1058.3499999993364,stochastic_optout,1.0,3.0
465,2,1,2,50,52,none,left,1,1085.4650000000838,stochastic_optout,3.0,3.0
466,2,1,2,56,50,stochastic,optout,False,850.9650000014226,stochastic_optout,2.0,3.0
467,2,1,2,52,50,stochastic,optout,False,964.2850000000036,stochastic_optout,3.0,3.0
468,2,1,2,64,50,stochastic,right,1,907.095000000496,stochastic_optout,0.0,3.0
469,2,1,2,50,60,stochastic,optout,False,910.1100000007136,stochastic_optout,1.0,3.0
470,2,1,2,50,56,stochastic,optout,False,1910.8699999997043,stochastic_optout,2.0,3.0
471,2,1,2,52,50,none,right,1,901.0099999995728,stochastic_optout,3.0,3.0
472,2,1,2,50,52,stochastic,optout,False,918.7899999997172,stochastic_optout,3.0,3.0
473,2,1,2,50,56,stochastic,optout,False,1121.9599999985658,stochastic_optout,2.0,0.0
474,2,1,2,60,50,none,right,0,1322.4499999996624,stochastic_optout,1.0,0.0
475,2,1,2,50,60,stochastic,optout,False,836.8449999997974,stochastic_optout,1.0,3.0
476,2,1,2,56,50,stochastic,right,1,601.6450000006298,stochastic_optout,2.0,3.0
477,2,1,2,50,60,none,left,1,1551.9549999990268,stochastic_optout,1.0,3.0
478,2,1,2,50,56,stochastic,optout,False,751.725000000064,stochastic_optout,2.0,3.0
479,2,1,2,50,64,stochastic,left,1,660.9050000006391,stochastic_optout,0.0,3.0
480,3,1,2,56,50,deterministic,right,1,859.8700000002282,deterministic_optout,2.0,3.0
481,3,1,2,52,50,deterministic,right,1,1189.715000000433,deterministic_optout,3.0,3.0
482,3,1,2,52,50,deterministic,optout,False,996.7599999981758,deterministic_optout,3.0,2.0
483,3,1,2,60,50,none,right,1,1476.9799999994575,deterministic_optout,1.0,3.0
484,3,1,2,50,60,deterministic,left,1,969.3100000004052,deterministic_optout,1.0,3.0
485,3,1,2,50,56,deterministic,optout,False,1009.0399999971852,deterministic_optout,2.0,2.0
486,3,1,2,50,64,deterministic,left,1,3641.890000002604,deterministic_optout,0.0,3.0
487,3,1,2,50,56,none,left,0,1978.155000000697,deterministic_optout,2.0,0.0
488,3,1,2,60,50,deterministic,right,1,1270.6600000019534,deterministic_optout,1.0,3.0
489,3,1,2,50,64,deterministic,left,1,1013.8950000000476,deterministic_optout,0.0,3.0
490,3,1,2,50,64,deterministic,left,1,970.8499999978812,deterministic_optout,0.0,3.0
491,3,1,2,60,50,none,right,1,941.7050000010933,deterministic_optout,1.0,3.0
492,3,1,2,50,64,deterministic,left,0,1573.485000000801,deterministic_optout,0.0,0.0
493,3,1,2,50,64,none,left,1,1548.5549999975774,deterministic_optout,0.0,3.0
494,3,1,2,60,50,deterministic,right,1,1321.060000002035,deterministic_optout,1.0,3.0
495,3,1,2,60,50,deterministic,right,1,967.5550000029034,deterministic_optout,1.0,3.0
496,3,1,2,50,52,deterministic,left,0,990.60499999905,deterministic_optout,3.0,0.0
497,3,1,2,64,50,deterministic,right,1,1044.6300000003248,deterministic_optout,0.0,3.0
498,3,1,2,50,52,deterministic,left,0,1009.7399999976916,deterministic_optout,3.0,0.0
499,3,1,2,50,60,none,left,1,1660.2899999998044,deterministic_optout,1.0,3.0
500,3,1,2,64,50,deterministic,right,1,863.9149999980873,deterministic_optout,0.0,3.0
501,3,1,2,50,64,deterministic,left,1,918.4749999985796,deterministic_optout,0.0,3.0
502,3,1,2,52,50,none,right,1,1083.535000001575,deterministic_optout,3.0,3.0
503,3,1,2,56,50,deterministic,right,1,935.4700000003504,deterministic_optout,2.0,3.0
504,3,1,2,50,60,deterministic,left,1,911.1750000010944,deterministic_optout,1.0,3.0
505,3,1,2,52,50,none,right,1,878.3950000033656,deterministic_optout,3.0,3.0
506,3,1,2,50,60,deterministic,left,1,837.7199999995355,deterministic_optout,1.0,3.0
507,3,1,2,50,56,deterministic,left,1,864.6450000014738,deterministic_optout,2.0,3.0
508,3,1,2,50,64,deterministic,left,1,951.6900000016904,deterministic_optout,0.0,3.0
509,3,1,2,56,50,deterministic,right,1,800.5350000021281,deterministic_optout,2.0,3.0
510,3,1,2,50,64,deterministic,left,0,898.975000000064,deterministic_optout,0.0,0.0
511,3,1,2,50,52,none,left,0,1032.8350000017963,deterministic_optout,3.0,0.0
512,3,1,2,50,52,none,left,1,2880.41499999963,deterministic_optout,3.0,3.0
513,3,1,2,50,64,none,left,1,843.2799999973213,deterministic_optout,0.0,3.0
514,3,1,2,60,50,deterministic,right,1,836.4799999981187,deterministic_optout,1.0,3.0
515,3,1,2,50,64,none,left,1,1030.6500000006054,deterministic_optout,0.0,3.0
516,3,1,2,50,56,none,left,0,1162.175000001298,deterministic_optout,2.0,0.0
517,3,1,2,50,52,deterministic,left,0,967.2850000024482,deterministic_optout,3.0,0.0
518,3,1,2,50,56,deterministic,left,0,910.2700000003096,deterministic_optout,2.0,0.0
519,3,1,2,50,56,deterministic,optout,False,951.1700000002749,deterministic_optout,2.0,2.0
520,3,1,2,50,60,none,left,0,2450.82999999795,deterministic_optout,1.0,0.0
521,3,1,2,50,56,deterministic,left,0,2119.589999998425,deterministic_optout,2.0,0.0
522,3,1,2,50,56,deterministic,left,1,913.205000000744,deterministic_optout,2.0,3.0
523,3,1,2,50,52,deterministic,optout,False,839.1999999985273,deterministic_optout,3.0,2.0
524,3,1,2,50,64,none,left,1,791.4000000018859,deterministic_optout,0.0,3.0
525,3,1,2,50,60,none,left,0,1931.3250000013795,deterministic_optout,1.0,0.0
526,3,1,2,60,50,none,right,1,844.280000001163,deterministic_optout,1.0,3.0
527,3,1,2,50,60,deterministic,optout,False,794.000000001688,deterministic_optout,1.0,2.0
528,3,1,2,56,50,deterministic,right,1,757.5899999974354,deterministic_optout,2.0,3.0
529,3,1,2,52,50,deterministic,right,0,783.1549999973504,deterministic_optout,3.0,0.0
530,3,1,2,56,50,deterministic,right,1,809.0599999995902,deterministic_optout,2.0,3.0
531,3,1,2,52,50,deterministic,optout,False,881.7100000014761,deterministic_optout,3.0,2.0
532,3,1,2,56,50,deterministic,optout,False,970.3799999988404,deterministic_optout,2.0,2.0
533,3,1,2,60,50,deterministic,right,1,707.5049999984913,deterministic_optout,1.0,3.0
534,3,1,2,50,60,deterministic,left,1,870.3200000018114,deterministic_optout,1.0,3.0
535,3,1,2,52,50,deterministic,right,1,765.705000001617,deterministic_optout,3.0,3.0
536,3,1,2,60,50,none,right,1,767.9250000001048,deterministic_optout,1.0,3.0
537,3,1,2,50,52,deterministic,left,0,780.3249999997206,deterministic_optout,3.0,0.0
538,3,1,2,60,50,deterministic,right,1,719.9399999990419,deterministic_optout,1.0,3.0
539,3,1,2,50,56,deterministic,left,0,755.1900000034948,deterministic_optout,2.0,0.0
540,3,1,2,64,50,deterministic,right,1,785.5300000010175,deterministic_optout,0.0,3.0
541,3,1,2,50,60,deterministic,left,1,715.9950000022945,deterministic_optout,1.0,3.0
542,3,1,2,56,50,deterministic,right,1,745.6550000024436,deterministic_optout,2.0,3.0
543,3,1,2,56,50,none,right,1,1414.6550000004936,deterministic_optout,2.0,3.0
544,3,1,2,64,50,deterministic,right,1,789.6099999998114,deterministic_optout,0.0,3.0
545,3,1,2,50,64,none,left,1,737.7349999987928,deterministic_optout,0.0,3.0
546,3,1,2,50,60,none,left,1,720.6000000005588,deterministic_optout,1.0,3.0
547,3,1,2,52,50,none,right,0,724.0700000002107,deterministic_optout,3.0,0.0
548,3,1,2,50,52,deterministic,optout,False,1603.064999999333,deterministic_optout,3.0,2.0
549,3,1,2,56,50,none,right,1,785.9949999983655,deterministic_optout,2.0,3.0
550,3,1,2,52,50,none,right,0,815.3649999985646,deterministic_optout,3.0,0.0
551,3,1,2,50,60,deterministic,left,1,1078.380000002653,deterministic_optout,1.0,3.0
552,3,1,2,52,50,deterministic,right,0,838.5349999989558,deterministic_optout,3.0,0.0
553,3,1,2,52,50,deterministic,right,1,746.7450000003737,deterministic_optout,3.0,3.0
554,3,1,2,50,56,none,left,1,759.794999998121,deterministic_optout,2.0,3.0
555,3,1,2,56,50,deterministic,right,1,1319.804999999178,deterministic_optout,2.0,3.0
556,3,1,2,50,56,deterministic,left,1,714.944999999716,deterministic_optout,2.0,3.0
557,3,1,2,56,50,none,right,1,747.6749999987078,deterministic_optout,2.0,3.0
558,3,1,2,64,50,deterministic,right,1,746.2150000028487,deterministic_optout,0.0,3.0
